"","trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","year","month","day","sale_price","trans_id.y","year_built","total_bedrooms","total_baths","age","prop_sqft"
"13472",405016722,"160 E 26TH ST","NEW YORK","10010",40.740976,-73.982706,"360610068005000",157760820,2011,"12","22",125000,"343D6709-0000-0000-8CDD-000000000000",1925,1,1,86,537
"13473",405016723,"165 W 66TH ST","NEW YORK","10023",40.774507,-73.983333,"360610153004001",157769642,2011,"12","27",555000,"AA5F6709-0000-0000-8CDD-000000000000",1962,1,1,49,750
"13474",405016732,"14 E 68TH ST","NEW YORK","10065",40.769478,-73.968276,"360610122004002",157684266,2012,"01","17",2395000,"2A126609-0000-0000-8CDD-000000000000",1920,2,2,92,1570
"13475",405016809,"134 W 81ST ST","NEW YORK","10024",40.783918,-73.976465,"360610165005000",157689595,2012,"01","10",709000,"FB266609-0000-0000-8CDD-000000000000",1900,1,1,112,765
"13476",405016813,"100 W 57TH ST","NEW YORK","10019",40.764271,-73.977441,"360610137005000",158429958,2012,"01","11",1100000,"06737109-0000-0000-8CDD-000000000000",1962,2,2,50,1554
"13477",405016816,"464 W 152ND ST","NEW YORK","10031",40.829004,-73.943232,"360610235013000",157769664,2012,"01","17",220000,"C05F6709-0000-0000-8CDD-000000000000",1920,3,1,92,900
"13478",405016830,"32 W 40TH ST","NEW YORK","10018",40.75253,-73.982985,"360610084002000",157769716,2012,"01","24",7e+05,"F45F6709-0000-0000-8CDD-000000000000",1907,1,1,105,857
"13479",405016859,"166 BANK ST","NEW YORK","10014",40.735965,-74.009057,"360610075002001",157769549,2012,"01","18",2600000,"4D5F6709-0000-0000-8CDD-000000000000",1920,3,2,92,2442
"13480",405016869,"246 W END AVE","NEW YORK","10023",40.779326,-73.98462,"360610159006001",157769690,2011,"12","12",780000,"DA5F6709-0000-0000-8CDD-000000000000",1912,1,1,99,825
"13481",405016880,"200 E 57TH ST","NEW YORK","10022",40.760068,-73.967458,"360610108007000",157740587,2012,"01","17",785000,"2BEE6609-0000-0000-8CDD-000000000000",1960,2,2,52,1350
"13482",405016886,"420 E 72ND ST","NEW YORK","10021",40.767337,-73.955265,"360610124003000",158429959,2012,"01","19",1780000,"07737109-0000-0000-8CDD-000000000000",1962,4,3,50,2500
"13483",405016890,"333 E 91ST ST","NEW YORK","10128",40.780828,-73.948485,"360610154001000",157646735,2012,"01","20",2022962,"8F7F6509-0000-0000-8CDD-000000000000",2007,3,3,5,1810
"13484",405016899,"5 W 14TH ST","NEW YORK","10011",40.736242,-73.993805,"360610054003000",157769726,2012,"01","25",750000,"FE5F6709-0000-0000-8CDD-000000000000",1964,1,1,48,900
"13485",405016901,"40 E 10TH ST","NEW YORK","10003",40.732163,-73.992838,"360610059005000",157769733,2012,"01","25",1050000,"05606709-0000-0000-8CDD-000000000000",1929,1,1.5,83,1050
"13486",405016904,"201 W 70TH ST","NEW YORK","10023",40.7777,-73.9833,"360610159007",158429955,2012,"01","23",559325,"03737109-0000-0000-8CDD-000000000000",1971,1,1,41,700
"13487",405016913,"111 W 94TH ST","NEW YORK","10025",40.791988,-73.969108,"360610181002000",157769629,2012,"01","26",590000,"9D5F6709-0000-0000-8CDD-000000000000",1936,1,1,76,914
"13488",405016914,"1725 YORK AVE","NEW YORK","10128",40.778379,-73.945538,"360610152005000",157769632,2012,"01","26",940000,"A05F6709-0000-0000-8CDD-000000000000",1971,2,2,41,1300
"13489",405016918,"1793 RIVERSIDE DR","NEW YORK","10034",40.866643,-73.930494,"360610287001013",157769715,2012,"01","20",637871,"F35F6709-0000-0000-8CDD-000000000000",1926,3,2,86,1581
"13490",405016956,"303 E 57TH ST","NEW YORK","10022",40.759331,-73.964971,"360610108002001",157769636,2012,"01","19",305000,"A45F6709-0000-0000-8CDD-000000000000",1968,1,1,44,750
"13491",405016959,"345 E 54TH ST","NEW YORK","10022",40.75704,-73.965516,"360610108005000",157754175,2012,"01","23",437500,"3F236709-0000-0000-8CDD-000000000000",1960,1,1,52,725
"13492",405016966,"260 W 10TH ST","NEW YORK","10014",40.73353,-74.006783,"360610075003004",157692994,2012,"01","25",780000,"42346609-0000-0000-8CDD-000000000000",1910,1,1,102,906
"13493",405016978,"35 E 85TH ST","NEW YORK","10028",40.780227,-73.95906,"360610150011000",157769618,2012,"01","26",720000,"925F6709-0000-0000-8CDD-000000000000",1959,1,1,53,800
"13494",405016981,"13-21 E 22ND ST","NEW YORK","10010",40.740531,-73.988866,"360610056002001",157682652,2012,"01","25",925000,"DC0B6609-0000-0000-8CDD-000000000000",1911,1,1,101,1000
"13495",405016991,"1 GRACIE TER","NEW YORK","10028",40.7723,-73.9463,"360610136005",157641490,2012,"01","17",935000,"126B6509-0000-0000-8CDD-000000000000",1953,3,2,59,1400
"13496",405017025,"425 PARK AVE S","NEW YORK","10016",40.744041,-73.983349,"360610072003001",157688411,2012,"01","19",870000,"5B226609-0000-0000-8CDD-000000000000",1927,1,1.5,85,1000
"13497",405017046,"245 E 54TH ST","NEW YORK","10022",40.758013,-73.967815,"360610108007002",157769663,2012,"01","03",1350000,"BF5F6709-0000-0000-8CDD-000000000000",1977,3,2,35,1600
"13498",405017064,"165 W 66TH ST","NEW YORK","10023",40.774507,-73.983333,"360610153004001",157762718,2011,"12","20",595000,"9E446709-0000-0000-8CDD-000000000000",1962,1,1,49,750
"13499",405017074,"1725 YORK AVE","NEW YORK","10128",40.778379,-73.945538,"360610152005000",157738737,2012,"01","24",730000,"F1E66609-0000-0000-8CDD-000000000000",1971,1,1.5,41,1000
"13500",405017076,"315 E 70TH ST","NEW YORK","10021",40.767415,-73.958758,"360610126007000",157769554,2012,"01","24",930000,"525F6709-0000-0000-8CDD-000000000000",1960,2,2,52,1250
"13501",405017078,"242 E 7TH ST","NEW YORK","10009",40.723742,-73.978419,"360610026021002",157769650,2012,"01","23",925000,"B25F6709-0000-0000-8CDD-000000000000",1905,2,2,107,1350
"13502",405017080,"70 E 10TH ST","NEW YORK","10003",40.731262,-73.990698,"360610057001001",157769788,2012,"01","25",1500000,"3C606709-0000-0000-8CDD-000000000000",1960,2,2,52,1500
"13503",405017102,"150 E 69TH ST","NEW YORK","10021",40.768027,-73.962896,"360610120004005",157769691,2012,"01","27",1835000,"DB5F6709-0000-0000-8CDD-000000000000",1959,2,2,53,1597
"13504",405017148,"148 W 16TH ST","NEW YORK","10011",40.739147,-73.997341,"360610081003000",157619095,2012,"01","25",250000,"97136509-0000-0000-8CDD-000000000000",1920,1,1,92,650
"13505",405017153,"345 E 93RD ST","NEW YORK","10128",40.781545,-73.946298,"360610154002000",157769680,2012,"01","31",350000,"D05F6709-0000-0000-8CDD-000000000000",1974,1,1,38,725
"13506",405017166,"123 W 93RD ST","NEW YORK","10025",40.791465,-73.969826,"360610177002000",158429954,2012,"01","30",706000,"02737109-0000-0000-8CDD-000000000000",1926,2,1.5,86,1100
"13507",405017172,"201 W 89TH ST","NEW YORK","10024",40.789811,-73.973698,"360610175006000",157752691,2012,"02","02",1250000,"731D6709-0000-0000-8CDD-000000000000",1925,3,2,87,1250
"13508",405017179,"14 HORATIO ST","NEW YORK","10014",40.738621,-74.003093,"360610077002001",157769609,2012,"01","30",1425000,"895F6709-0000-0000-8CDD-000000000000",1960,2,2,52,1100
"13509",405017214,"454 W 46TH ST","NEW YORK","10036",40.761779,-73.993016,"360610121006001",157769790,2012,"02","02",985000,"3E606709-0000-0000-8CDD-000000000000",1888,2,2,124,1550
"13510",405017218,"112 E 19TH ST","NEW YORK","10003",40.737261,-73.987402,"360610050002001",157682290,2011,"12","02",3e+06,"720A6609-0000-0000-8CDD-000000000000",1913,2,2,98,1800
"13511",405017222,"315 E 72ND ST","NEW YORK","10021",40.768724,-73.957798,"360610126001002",157769570,2011,"12","22",595000,"625F6709-0000-0000-8CDD-000000000000",1958,1,1,53,900
"13512",405017226,"969 PARK AVE","NEW YORK","10028",40.777889,-73.958664,"360610140006001",157769679,2011,"12","22",620000,"CF5F6709-0000-0000-8CDD-000000000000",1911,1,1,100,991
"13513",405017276,"345 E 86TH ST","NEW YORK","10028",40.777535,-73.950561,"360610146026000",157769712,2012,"01","17",585000,"F05F6709-0000-0000-8CDD-000000000000",1971,1,1,41,800
"13514",405017278,"2 SUTTON PL S","NEW YORK","10022",40.757284,-73.960935,"360610106013000",157769604,2012,"01","30",2250000,"845F6709-0000-0000-8CDD-000000000000",1938,2,2,74,1800
"13515",405017287,"565 BROADWAY","NEW YORK","10012",40.724141,-73.998076,"360610049001004",157769723,2012,"01","26",3600000,"FB5F6709-0000-0000-8CDD-000000000000",1900,3,2,112,5000
"13516",405017289,"301 E 48TH ST","NEW YORK","10017",40.75367,-73.969163,"360610090004000",157769635,2012,"01","24",465000,"A35F6709-0000-0000-8CDD-000000000000",1964,1,1,48,825
"13517",405017290,"430 E 77TH ST","NEW YORK","10075",40.770589,-73.952989,"360610132003000",157769668,2012,"01","24",4e+05,"C45F6709-0000-0000-8CDD-000000000000",1960,1,1,52,650
"13518",405017296,"300 CENTRAL PARK W","NEW YORK","10024",40.788047,-73.967522,"360610177005001",157676596,2012,"02","03",4500000,"34F46509-0000-0000-8CDD-000000000000",1930,3,4,82,2650
"13519",405017345,"7 E 14TH ST","NEW YORK","10003",40.736019,-73.993269,"360610052002006",157769575,2012,"01","31",681201,"675F6709-0000-0000-8CDD-000000000000",1965,1,1,47,815
"13520",405017367,"49 E 12TH ST","NEW YORK","10003",40.733592,-73.991635,"360610061003002",157769683,2012,"01","20",465000,"D35F6709-0000-0000-8CDD-000000000000",1910,1,1,102,700
"13521",405017373,"114 W 27TH ST PH","NEW YORK","10001",40.745545,-73.991634,"360610095001003",157769734,2012,"01","31",3750000,"06606709-0000-0000-8CDD-000000000000",1907,2,2,105,3600
"13522",405017381,"150 E 61ST ST","NEW YORK","10065",40.763209,-73.966998,"360610114021002",157683643,2011,"11","03",340000,"BB0F6609-0000-0000-8CDD-000000000000",1960,1,1,51,600
"13523",405017410,"65 W 95TH ST","NEW YORK","10025",40.79187,-73.966891,"360610181005000",157769750,2012,"01","20",468000,"16606709-0000-0000-8CDD-000000000000",1928,1,1,84,700
"13524",405017419,"305 E 24TH ST","NEW YORK","10010",40.73856,-73.980063,"360610066006000",157691876,2012,"01","31",360000,"E42F6609-0000-0000-8CDD-000000000000",1964,1,1,48,525
"13525",405017422,"150 W 87TH ST","NEW YORK","10024",40.787647,-73.9732,"360610173001000",157769551,2012,"01","20",927000,"4F5F6709-0000-0000-8CDD-000000000000",1914,2,1,98,1250
"13526",405017448,"150 E 83RD ST","NEW YORK","10028",40.777232,-73.956635,"360610140001001",157769572,2012,"01","24",305550,"645F6709-0000-0000-8CDD-000000000000",1920,1,1,92,500
"13527",405017452,"1035 PARK AVE PH","NEW YORK","10028",40.779916,-73.957187,"360610148012001",157769541,2012,"01","30",4350000,"455F6709-0000-0000-8CDD-000000000000",1926,2,2.5,86,1900
"13528",405017487,"430 E 56TH ST","NEW YORK","10022",40.757204,-73.962751,"360610106014000",157751050,2012,"01","30",1750000,"0A176709-0000-0000-8CDD-000000000000",1955,4,2,57,2000
"13529",405017520,"1230 PARK AVE","NEW YORK","10128",40.78625,-73.952977,"360610160011000",157769534,2012,"01","11",925000,"3E5F6709-0000-0000-8CDD-000000000000",1930,2,2,82,1250
"13530",405017524,"238 W 106TH ST","NEW YORK","10025",40.800685,-73.966666,"360610191005000",157769639,2012,"01","20",690000,"A75F6709-0000-0000-8CDD-000000000000",1925,2,1.5,87,1250
"13531",405017537,"210 E BROADWAY","NEW YORK","10002",40.714402,-73.987741,"360610014011001",157769619,2012,"01","25",765000,"935F6709-0000-0000-8CDD-000000000000",1960,3,2,52,1250
"13532",405017554,"244 MADISON AVE","NEW YORK","10016",40.750154,-73.981424,"360610082002000",157769771,2012,"01","30",899000,"2B606709-0000-0000-8CDD-000000000000",1916,2,2,96,1300
"13533",405017570,"25 W 13TH ST","NEW YORK","10011",40.735799,-73.994898,"360610063001000",157769628,2012,"01","31",572500,"9C5F6709-0000-0000-8CDD-000000000000",1960,1,1,52,650
"13534",405017572,"65 PARK TER E","NEW YORK","10034",40.870854,-73.916265,"360610307002001",157751706,2012,"01","31",225000,"9A196709-0000-0000-8CDD-000000000000",1939,2,1,73,950
"13535",405017581,"80 LA SALLE ST","NEW YORK","10027",40.812942,-73.958016,"360610211006001",157769627,2012,"01","24",307500,"9B5F6709-0000-0000-8CDD-000000000000",1956,1,1,56,700
"13536",405017585,"91 CENTRAL PARK W","NEW YORK","10023",40.774467,-73.97744,"360610153005000",157769719,2012,"02","02",2500000,"F75F6709-0000-0000-8CDD-000000000000",1929,2,2,83,1900
"13537",405017599,"40-50 10TH AVE","NEW YORK","10034",40.869835,-73.915183,"360610307001002",157769670,2012,"01","25",1830000,"C65F6709-0000-0000-8CDD-000000000000",1929,2,2,83,1410
"13538",405017637,"230 W END AVE","NEW YORK","10023",40.778718,-73.985064,"360610159007000",157769658,2012,"01","26",240000,"BA5F6709-0000-0000-8CDD-000000000000",1927,1,1,85,500
"13539",405017659,"785 PARK AVE","NEW YORK","10021",40.772046,-73.962929,"360610128004003",157769784,2012,"01","31",1200000,"38606709-0000-0000-8CDD-000000000000",1940,1,1.5,72,900
"13540",405017663,"505 E 79TH ST","NEW YORK","10075",40.771444,-73.950186,"360610136004000",157769688,2012,"02","02",470000,"D85F6709-0000-0000-8CDD-000000000000",1963,1,1,49,750
"13541",405017671,"444 E 84TH ST","NEW YORK","10028",40.775013,-73.949404,"360610136001000",157684212,2012,"01","31",920000,"F4116609-0000-0000-8CDD-000000000000",1964,2,2,48,1080
"13542",405017680,"320 W 76TH ST","NEW YORK","10023",40.782475,-73.983148,"360610163002000",157755813,2012,"02","01",1675000,"A5296709-0000-0000-8CDD-000000000000",1948,3,3,64,1600
"13543",405017731,"230 W END AVE","NEW YORK","10023",40.778718,-73.985064,"360610159007000",157697520,2012,"02","06",8e+05,"F0456609-0000-0000-8CDD-000000000000",1927,2,1,85,1050
"13544",405017732,"370 E 76TH ST","NEW YORK","10021",40.77059,-73.954957,"360610134007000",157769777,2012,"02","03",652500,"31606709-0000-0000-8CDD-000000000000",1966,1,1,46,900
"13545",405017753,"23 WAVERLY PL","NEW YORK","10003",40.730391,-73.994566,"360610059003000",157685308,2012,"01","31",495000,"3C166609-0000-0000-8CDD-000000000000",1930,1,1,82,500
"13546",405017768,"30 W 60TH ST","NEW YORK","10023",40.769084,-73.982902,"360610145004000",157769727,2011,"11","17",825000,"FF5F6709-0000-0000-8CDD-000000000000",1957,2,1,54,1000
"13547",405017787,"250 W 15TH ST","NEW YORK","10011",40.73973,-74.0007,"360610081006000",157739953,2012,"01","31",635000,"B1EB6609-0000-0000-8CDD-000000000000",1930,1,1,82,650
"13548",405017859,"111 BARROW ST","NEW YORK","10014",40.731692,-74.008315,"360610069001005",157727887,2012,"02","03",1875000,"8FBC6609-0000-0000-8CDD-000000000000",1920,1,2,92,1509
"13549",405017873,"101 W 12TH ST","NEW YORK","10011",40.736229,-73.997897,"360610071002000",157769697,2012,"01","31",1375000,"E15F6709-0000-0000-8CDD-000000000000",1961,1,1,51,800
"13550",405017882,"315 W 23RD ST","NEW YORK","10011",40.745642,-73.998937,"360610093002000",157737301,2012,"01","31",1165000,"55E16609-0000-0000-8CDD-000000000000",1926,2,2,86,1124
"13551",405017909,"110 CENTRAL PARK S","NEW YORK","10019",40.7658,-73.977,"360610137001",157690273,2012,"02","06",6250000,"A1296609-0000-0000-8CDD-000000000000",1927,3,3.5,85,2391
"13552",405017934,"100 W 57TH ST","NEW YORK","10019",40.764271,-73.977441,"360610137005000",157769673,2011,"09","28",488000,"C95F6709-0000-0000-8CDD-000000000000",1962,1,1,49,900
"13553",405017971,"201 E 83RD ST","NEW YORK","10028",40.776912,-73.955139,"360610138001000",157769561,2012,"02","03",425000,"595F6709-0000-0000-8CDD-000000000000",1964,1,1,48,650
"13554",405018029,"245 E 54TH ST","NEW YORK","10022",40.758013,-73.967815,"360610108007002",157680970,2012,"01","30",485000,"4A056609-0000-0000-8CDD-000000000000",1977,1,1,35,700
"13555",405018054,"575 GRAND ST","NEW YORK","10002",40.713557,-73.979094,"360610002025003",157769696,2012,"02","08",485000,"E05F6709-0000-0000-8CDD-000000000000",1955,2,1,57,1050
"13556",405018062,"345 E 93RD ST","NEW YORK","10128",40.781545,-73.946298,"360610154002000",157769687,2012,"02","09",430000,"D75F6709-0000-0000-8CDD-000000000000",1974,1,1,38,800
"13557",405018121,"345 E 93RD ST","NEW YORK","10128",40.781545,-73.946298,"360610154002000",157689173,2012,"01","19",375000,"55256609-0000-0000-8CDD-000000000000",1974,1,1,38,750
"13558",405018131,"165 W 66TH ST","NEW YORK","10023",40.774507,-73.983333,"360610153004001",157769656,2012,"02","10",550000,"B85F6709-0000-0000-8CDD-000000000000",1962,1,1,50,850
"13559",405018132,"804 W 180TH ST","NEW YORK","10033",40.849932,-73.939054,"360610265005001",157695998,2012,"01","27",305000,"FE3F6609-0000-0000-8CDD-000000000000",1910,2,1,102,750
"13560",405018141,"1165 PARK AVE","NEW YORK","10128",40.784195,-73.95406,"360610158013001",157769695,2012,"02","10",2475000,"DF5F6709-0000-0000-8CDD-000000000000",1925,3,2,87,2535
"13561",405018146,"260 W END AVE","NEW YORK","10023",40.779622,-73.984404,"360610159006001",157769659,2012,"02","08",776250,"BB5F6709-0000-0000-8CDD-000000000000",1925,2,1,87,1100
"13562",405018172,"425 E 58TH ST","NEW YORK","10022",40.75883,-73.961694,"360610106011000",157769590,2012,"02","13",1800000,"765F6709-0000-0000-8CDD-000000000000",1975,2,2.5,37,1800
"13563",405018178,"14 E 75TH ST","NEW YORK","10021",40.773987,-73.964982,"360610130004002",157767549,2012,"02","13",3450000,"7D576709-0000-0000-8CDD-000000000000",1929,2,3,83,2367
"13564",405018201,"333 CENTRAL PARK W","NEW YORK","10025",40.789923,-73.966159,"360610177007000",157769792,2012,"02","06",3275000,"40606709-0000-0000-8CDD-000000000000",1910,3,2,102,2250
"13565",405018232,"240 E 35TH ST","NEW YORK","10016",40.745736,-73.976453,"360610078004002",157769603,2012,"02","08",390000,"835F6709-0000-0000-8CDD-000000000000",1955,1,1,57,680
"13566",405018243,"400 E 77TH ST","NEW YORK","10075",40.770836,-73.953574,"360610132003000",157631975,2012,"02","09",660000,"E7456509-0000-0000-8CDD-000000000000",1964,2,1,48,900
"13567",405018246,"330 HAVEN AVE","NEW YORK","10033",40.851156,-73.941572,"360610265003001",157693700,2012,"02","09",272500,"04376609-0000-0000-8CDD-000000000000",1951,1,1,61,650
"13568",405018248,"300 E 54TH ST","NEW YORK","10022",40.757193,-73.966627,"360610098005000",157769589,2012,"02","07",485000,"755F6709-0000-0000-8CDD-000000000000",1977,1,1,35,700
"13569",405018254,"167 PERRY ST","NEW YORK","10014",40.73485,-74.009076,"360610075002002",157732920,2012,"02","10",705000,"38D06609-0000-0000-8CDD-000000000000",1987,1,1,25,675
"13570",405018265,"315 E 70TH ST","NEW YORK","10021",40.767415,-73.958758,"360610126007000",157769605,2012,"02","13",776500,"855F6709-0000-0000-8CDD-000000000000",1960,3,2,52,1250
"13571",405018267,"309 W 82ND ST","NEW YORK","10024",40.786527,-73.97992,"360610171005001",157769702,2012,"02","13",595000,"E65F6709-0000-0000-8CDD-000000000000",1910,1,1,102,650
"13572",405018278,"425 E 58TH ST","NEW YORK","10022",40.75883,-73.961694,"360610106011000",157769546,2012,"02","09",9e+05,"4A5F6709-0000-0000-8CDD-000000000000",1975,1,1.5,37,1400
"13573",405018282,"443 W 24TH ST","NEW YORK","10011",40.7478,-74.002009,"360610093005000",157728968,2012,"02","13",830000,"C8C06609-0000-0000-8CDD-000000000000",1900,1,1.5,112,780
"13574",405018287,"433 W 34TH ST","NEW YORK","10001",40.7542,-73.9978,"360610111002",157769564,2012,"02","14",439585,"5C5F6709-0000-0000-8CDD-000000000000",1930,1,1,82,850
"13575",405018294,"453 W 19TH ST","NEW YORK","10011",40.744791,-74.004536,"360610089003000",157769600,2012,"02","02",730000,"805F6709-0000-0000-8CDD-000000000000",1983,1,1,29,725
"13576",405018298,"100 W 57TH ST","NEW YORK","10019",40.764271,-73.977441,"360610137005000",157689856,2012,"02","07",525000,"00286609-0000-0000-8CDD-000000000000",1962,1,1,50,800
"13577",405018300,"680 W 204TH ST","NEW YORK","10034",40.867524,-73.923632,"360610295003001",157769607,2012,"02","06",329000,"875F6709-0000-0000-8CDD-000000000000",1935,2,1,77,900
"13578",405022545,"203 E 72ND ST","NEW YORK","10021",40.769778,-73.960292,"360610126001001",157693842,2007,"09","14",1440000,"92376609-0000-0000-8CDD-000000000000",1966,2,2,41,1500
"13579",405022546,"186 RIVERSIDE DR","NEW YORK","10024",40.792444,-73.977157,"360610179003001",157721105,2007,"09","17",775000,"11A26609-0000-0000-8CDD-000000000000",1928,1,1,79,950
"13580",405022547,"426 W 23RD ST","NEW YORK","10011",40.746718,-74.002233,"360610093007000",157770033,2007,"09","17",775000,"31616709-0000-0000-8CDD-000000000000",1900,1,1.5,107,998
"13581",405022561,"420 E 55TH ST","NEW YORK","10022",40.756657,-73.963408,"360610106015000",158244562,2007,"09","18",605000,"D29E6E09-0000-0000-8CDD-000000000000",1956,1,1,51,785
"13582",405022583,"67 PARK AVE","NEW YORK","10016",40.749658,-73.979257,"360610080002003",157770113,2007,"09","24",945000,"81616709-0000-0000-8CDD-000000000000",1922,1,1.5,85,1000
"13583",405022585,"311 E 71ST ST","NEW YORK","10021",40.768078,-73.958384,"360610126005000",157770369,2007,"09","24",540000,"81626709-0000-0000-8CDD-000000000000",1962,1,1,45,725
"13584",405022591,"65 CENTRAL PARK W","NEW YORK","10023",40.7727,-73.9786,"360610153007",157770280,2007,"09","25",1090000,"28626709-0000-0000-8CDD-000000000000",1929,2,2,78,1150
"13585",405022611,"609 W 114TH ST","NEW YORK","10025",40.806918,-73.964978,"360610205003000",157770220,2007,"09","24",485000,"EC616709-0000-0000-8CDD-000000000000",1920,1,1,87,650
"13586",405022630,"301 E 62ND ST","NEW YORK","10065",40.762528,-73.962698,"360610110005001",157686493,2007,"08","30",480000,"DD1A6609-0000-0000-8CDD-000000000000",1959,1,1,48,800
"13587",405022695,"126 E 16TH ST","NEW YORK","10003",40.735078,-73.987676,"360610050004000",157770110,2007,"09","14",1720000,"7E616709-0000-0000-8CDD-000000000000",1920,2,2,87,1600
"13588",405022710,"211 W 107TH ST","NEW YORK","10025",40.801404,-73.965534,"360610195004000",157641213,2007,"09","20",975000,"FD696509-0000-0000-8CDD-000000000000",1920,3,1,87,1300
"13589",405022715,"36 W 15TH ST","NEW YORK","10011",40.737073,-73.9944,"360610054003000",157770339,2007,"09","25",1085000,"63626709-0000-0000-8CDD-000000000000",1909,1,1,98,1480
"13590",405022746,"332 E 84TH ST","NEW YORK","10028",40.776095,-73.95197,"360610138006000",157633925,2007,"07","09",436200,"854D6509-0000-0000-8CDD-000000000000",1920,1,1,87,550
"13591",405022767,"418 E 59TH ST","NEW YORK","10022",40.759282,-73.961542,"360610106011000",157669289,2007,"09","11",2390000,"A9D76509-0000-0000-8CDD-000000000000",1988,3,3,19,1800
"13592",405022803,"322 CENTRAL PARK W","NEW YORK","10025",40.7893,-73.9666,"360610177008",157638086,2007,"09","28",2950000,"C65D6509-0000-0000-8CDD-000000000000",1926,2,2,81,1850
"13593",405022810,"203 W 98TH ST","NEW YORK","10025",40.795584,-73.969568,"360610187006001",157770015,2007,"09","13",565000,"1F616709-0000-0000-8CDD-000000000000",1920,1,1,87,650
"13594",405022820,"30 W 15TH ST","NEW YORK","10011",40.736999,-73.994222,"360610054003000",157770166,2007,"09","18",1910000,"B6616709-0000-0000-8CDD-000000000000",1908,2,2,99,1900
"13595",405022822,"21 E 87TH ST","NEW YORK","10128",40.782017,-73.959087,"360610150023000",157688976,2007,"10","02",2525000,"90246609-0000-0000-8CDD-000000000000",1927,2,2,80,1800
"13596",405022840,"245 E 54TH ST","NEW YORK","10022",40.758013,-73.967815,"360610108007002",157736275,2007,"08","27",950000,"53DD6609-0000-0000-8CDD-000000000000",1977,2,2,30,1300
"13597",405022854,"166 BANK ST","NEW YORK","10014",40.735965,-74.009057,"360610075002001",157770194,2007,"09","17",2675000,"D2616709-0000-0000-8CDD-000000000000",1920,3,2,87,2200
"13598",405022859,"59 E 75TH ST","NEW YORK","10021",40.773539,-73.963177,"360610130001001",157641318,2007,"09","19",1090000,"666A6509-0000-0000-8CDD-000000000000",1910,1,1,97,685
"13599",405022864,"720 FORT WASHINGTON AVE","NEW YORK","10040",40.857579,-73.935055,"360610281002001",157770070,2007,"09","20",425000,"56616709-0000-0000-8CDD-000000000000",1939,1,1,68,750
"13600",405022865,"310 E 46TH ST","NEW YORK","10017",40.752163,-73.970199,"360610090002000",157628502,2007,"09","20",615000,"56386509-0000-0000-8CDD-000000000000",1929,1,1,78,760
"13601",405022876,"535 W 110TH ST","NEW YORK","10025",40.803672,-73.965148,"360610199006001",157728817,2007,"09","26",490000,"31C06609-0000-0000-8CDD-000000000000",1923,1,1,84,750
"13602",405022884,"120 E 81ST ST","NEW YORK","10028",40.776483,-73.958796,"360610140005001",157759997,2007,"09","24",1670100,"FD396709-0000-0000-8CDD-000000000000",1958,2,2,49,1400
"13603",405022888,"433 W 54TH ST","NEW YORK","10019",40.766531,-73.988031,"360610139003001",157689259,2007,"09","10",325000,"AB256609-0000-0000-8CDD-000000000000",1920,1,1,87,400
"13604",405022903,"120 CENTRAL PARK S","NEW YORK","10019",40.7659,-73.9772,"360610137001",157681592,2007,"10","02",2400000,"B8076609-0000-0000-8CDD-000000000000",1941,2,2,66,1450
"13605",405022924,"222 E 35TH ST","NEW YORK","10016",40.745842,-73.976701,"360610078004002",157770197,2007,"07","17",530000,"D5616709-0000-0000-8CDD-000000000000",1942,1,1,65,800
"13606",405022934,"525 E 89TH ST","NEW YORK","10128",40.777626,-73.944787,"360610152006006",157749054,2007,"09","20",1072750,"3E0F6709-0000-0000-8CDD-000000000000",1942,2,2,65,1300
"13607",405022991,"227 E 87TH ST","NEW YORK","10128",40.779204,-73.95242,"360610146021000",157732970,2007,"08","22",490000,"6AD06609-0000-0000-8CDD-000000000000",1920,2,2,87,815
"13608",405022999,"415 E 85TH ST","NEW YORK","10028",40.776066,-73.949193,"360610144012000",157766258,2007,"09","12",447000,"72526709-0000-0000-8CDD-000000000000",1959,1,1,48,750
"13609",405023002,"309 E 87TH ST","NEW YORK","10128",40.778526,-73.95081,"360610146025000",157718443,2007,"07","18",615000,"AB976609-0000-0000-8CDD-000000000000",1959,1,1,48,750
"13610",405023003,"505 E 79TH ST","NEW YORK","10075",40.771444,-73.950186,"360610136004000",157680720,2007,"09","17",495000,"50046609-0000-0000-8CDD-000000000000",1963,1,1,44,800
"13611",405023008,"165 DUANE ST","NEW YORK","10013",40.717422,-74.009213,"360610039004008",157770351,2007,"09","18",1700000,"6F626709-0000-0000-8CDD-000000000000",1881,2,2,126,1550
"13612",405023012,"230 E 15TH ST","NEW YORK","10003",40.733649,-73.986267,"360610048004000",157768316,2007,"05","04",415000,"7C5A6709-0000-0000-8CDD-000000000000",1961,1,1,46,500
"13613",405023013,"51 5TH AVE","NEW YORK","10003",40.734484,-73.994514,"360610061001002",157770338,2007,"05","31",870000,"62626709-0000-0000-8CDD-000000000000",1929,1,1,78,850
"13614",405023025,"250 W 27TH ST","NEW YORK","10001",40.747285,-73.995746,"360610095002003",157718461,2007,"05","21",8e+05,"BD976609-0000-0000-8CDD-000000000000",1918,2,1,89,925
"13615",405023055,"244 E 30TH ST","NEW YORK","10016",40.742657,-73.979009,"360610070003001",157731938,2007,"10","01",575000,"62CC6609-0000-0000-8CDD-000000000000",1900,2,2,107,700
